tract_geoid,NAME,state_fips,total_population,median_household_income
12086990000,Census Tract 9900; Miami-Dade County; Florida,12,0,-666666666
12087970400,Census Tract 9704; Monroe County; Florida,12,4365,70125
12087970500,Census Tract 9705; Monroe County; Florida,12,3086,87625
12087970600,Census Tract 9706; Monroe County; Florida,12,1634,68692
12087970700,Census Tract 9707; Monroe County; Florida,12,2796,48445
12087970800,Census Tract 9708; Monroe County; Florida,12,4319,100144
12087970900,Census Tract 9709; Monroe County; Florida,12,2190,82198
12087971001,Census Tract 9710.01; Monroe County; Florida,12,1300,96071
12087971002,Census Tract 9710.02; Monroe County; Florida,12,1743,90714
12087971100,Census Tract 9711; Monroe County; Florida,12,3990,77200
12087971200,Census Tract 9712; Monroe County; Florida,12,2712,76793
12087971300,Census Tract 9713; Monroe County; Florida,12,1765,51905
12087971401,Census Tract 9714.01; Monroe County; Florida,12,2894,71321
12087971402,Census Tract 9714.02; Monroe County; Florida,12,1653,96442
12087971501,Census Tract 9715.01; Monroe County; Florida,12,2238,95086
12087971502,Census Tract 9715.02; Monroe County; Florida,12,3399,110433
12087971600,Census Tract 9716; Monroe County; Florida,12,2300,111727
12087971700,Census Tract 9717; Monroe County; Florida,12,3409,100455
12087971800,Census Tract 9718; Monroe County; Florida,12,5943,69896
12087971900,Census Tract 9719; Monroe County; Florida,12,6647,73047
12087972000,Census Tract 9720; Monroe County; Florida,12,4452,91385
12087972100,Census Tract 9721; Monroe County; Florida,12,4741,83009
12087972200,Census Tract 9722; Monroe County; Florida,12,3373,89866
12087972400,Census Tract 9724; Monroe County; Florida,12,2866,57282
12087972500,Census Tract 9725; Monroe County; Florida,12,994,127589
12087972700,Census Tract 9727; Monroe County; Florida,12,4212,77009
12087972800,Census Tract 9728; Monroe County; Florida,12,3005,97938
12087980000,Census Tract 9800; Monroe County; Florida,12,16,-666666666
12087980100,Census Tract 9801; Monroe County; Florida,12,2,-666666666
12087990000,Census Tract 9900; Monroe County; Florida,12,0,-666666666
12089050102,Census Tract 501.02; Nassau County; Florida,12,2793,91028
12089050103,Census Tract 501.03; Nassau County; Florida,12,3773,55821
12089050104,Census Tract 501.04; Nassau County; Florida,12,3741,109099
12089050201,Census Tract 502.01; Nassau County; Florida,12,2191,229803
12089050203,Census Tract 502.03; Nassau County; Florida,12,3830,96214
12089050204,Census Tract 502.04; Nassau County; Florida,12,3212,94875
12089050205,Census Tract 502.05; Nassau County; Florida,12,3920,91352
12089050304,Census Tract 503.04; Nassau County; Florida,12,5939,73304
12089050305,Census Tract 503.05; Nassau County; Florida,12,1124,42365
12089050306,Census Tract 503.06; Nassau County; Florida,12,8628,84638
12089050307,Census Tract 503.07; Nassau County; Florida,12,4361,94747
12089050308,Census Tract 503.08; Nassau County; Florida,12,8227,102958
12089050309,Census Tract 503.09; Nassau County; Florida,12,5268,74432
12089050310,Census Tract 503.10; Nassau County; Florida,12,5302,107604
12089050401,Census Tract 504.01; Nassau County; Florida,12,3266,72000
12089050402,Census Tract 504.02; Nassau County; Florida,12,2704,76510
12089050403,Census Tract 504.03; Nassau County; Florida,12,4055,64457
12089050504,Census Tract 505.04; Nassau County; Florida,12,4234,73038
12089050505,Census Tract 505.05; Nassau County; Florida,12,4271,54158
12089050506,Census Tract 505.06; Nassau County; Florida,12,3089,99688
12089050507,Census Tract 505.07; Nassau County; Florida,12,2164,68258
12089050508,Census Tract 505.08; Nassau County; Florida,12,2367,71694
12089050509,Census Tract 505.09; Nassau County; Florida,12,3079,54104
12089990000,Census Tract 9900; Nassau County; Florida,12,0,-666666666
12091020101,Census Tract 201.01; Okaloosa County; Florida,12,4333,80878
12091020102,Census Tract 201.02; Okaloosa County; Florida,12,4617,78177
12091020200,Census Tract 202; Okaloosa County; Florida,12,1978,71339
12091020303,Census Tract 203.03; Okaloosa County; Florida,12,4960,84914
12091020304,Census Tract 203.04; Okaloosa County; Florida,12,5618,100301
12091020305,Census Tract 203.05; Okaloosa County; Florida,12,3724,81000
12091020306,Census Tract 203.06; Okaloosa County; Florida,12,2782,97318
12091020400,Census Tract 204; Okaloosa County; Florida,12,8172,59613
12091020500,Census Tract 205; Okaloosa County; Florida,12,8309,64054
12091020601,Census Tract 206.01; Okaloosa County; Florida,12,7411,75282
12091020602,Census Tract 206.02; Okaloosa County; Florida,12,3787,82994
12091020701,Census Tract 207.01; Okaloosa County; Florida,12,4050,43384
12091020702,Census Tract 207.02; Okaloosa County; Florida,12,8345,86250
12091020800,Census Tract 208; Okaloosa County; Florida,12,5118,73356
12091020900,Census Tract 209; Okaloosa County; Florida,12,7267,112802
12091021001,Census Tract 210.01; Okaloosa County; Florida,12,6141,102002
12091021002,Census Tract 210.02; Okaloosa County; Florida,12,5573,111434
12091021101,Census Tract 211.01; Okaloosa County; Florida,12,3257,70038
12091021102,Census Tract 211.02; Okaloosa County; Florida,12,8210,99545
12091021200,Census Tract 212; Okaloosa County; Florida,12,6111,79795
12091021400,Census Tract 214; Okaloosa County; Florida,12,2708,67014
12091021501,Census Tract 215.01; Okaloosa County; Florida,12,4323,95152
12091021502,Census Tract 215.02; Okaloosa County; Florida,12,3801,92717
12091021600,Census Tract 216; Okaloosa County; Florida,12,2472,89000
12091021700,Census Tract 217; Okaloosa County; Florida,12,2560,103523
12091021801,Census Tract 218.01; Okaloosa County; Florida,12,5667,69442
12091021802,Census Tract 218.02; Okaloosa County; Florida,12,5815,61691
12091021901,Census Tract 219.01; Okaloosa County; Florida,12,1719,28717
12091021902,Census Tract 219.02; Okaloosa County; Florida,12,6646,72088
12091022001,Census Tract 220.01; Okaloosa County; Florida,12,4944,38736
12091022002,Census Tract 220.02; Okaloosa County; Florida,12,2891,60093
12091022100,Census Tract 221; Okaloosa County; Florida,12,3889,52447
12091022300,Census Tract 223; Okaloosa County; Florida,12,2394,59494
12091022400,Census Tract 224; Okaloosa County; Florida,12,4206,75691
12091022500,Census Tract 225; Okaloosa County; Florida,12,4222,76696
12091022600,Census Tract 226; Okaloosa County; Florida,12,3922,40558
12091022700,Census Tract 227; Okaloosa County; Florida,12,3799,71707
12091022800,Census Tract 228; Okaloosa County; Florida,12,2474,44474
12091022900,Census Tract 229; Okaloosa County; Florida,12,4124,72285
12091023100,Census Tract 231; Okaloosa County; Florida,12,8918,67761
12091023200,Census Tract 232; Okaloosa County; Florida,12,1980,77063
12091023303,Census Tract 233.03; Okaloosa County; Florida,12,1643,107039
12091023304,Census Tract 233.04; Okaloosa County; Florida,12,4166,90293
12091023305,Census Tract 233.05; Okaloosa County; Florida,12,4412,85121
12091023306,Census Tract 233.06; Okaloosa County; Florida,12,2533,80172
12091023307,Census Tract 233.07; Okaloosa County; Florida,12,2211,55982
12091023308,Census Tract 233.08; Okaloosa County; Florida,12,3819,120714
12091990100,Census Tract 9901; Okaloosa County; Florida,12,0,-666666666
12091990200,Census Tract 9902; Okaloosa County; Florida,12,0,-666666666
12093910101,Census Tract 9101.01; Okeechobee County; Florida,12,5639,67480
12093910102,Census Tract 9101.02; Okeechobee County; Florida,12,3212,55095
12093910201,Census Tract 9102.01; Okeechobee County; Florida,12,3106,44349
12093910202,Census Tract 9102.02; Okeechobee County; Florida,12,4790,55595
12093910300,Census Tract 9103; Okeechobee County; Florida,12,2137,27188
12093910401,Census Tract 9104.01; Okeechobee County; Florida,12,3735,55667
12093910402,Census Tract 9104.02; Okeechobee County; Florida,12,3022,46563
12093910403,Census Tract 9104.03; Okeechobee County; Florida,12,3530,35325
12093910500,Census Tract 9105; Okeechobee County; Florida,12,4260,49220
12093910601,Census Tract 9106.01; Okeechobee County; Florida,12,4464,68841
12093910602,Census Tract 9106.02; Okeechobee County; Florida,12,1975,56568
12093990000,Census Tract 9900; Okeechobee County; Florida,12,0,-666666666
12095010201,Census Tract 102.01; Orange County; Florida,12,1735,98125
12095010202,Census Tract 102.02; Orange County; Florida,12,3682,102614
12095010300,Census Tract 103; Orange County; Florida,12,3065,54813
12095010400,Census Tract 104; Orange County; Florida,12,1025,19912
12095010500,Census Tract 105; Orange County; Florida,12,659,14205
12095010802,Census Tract 108.02; Orange County; Florida,12,3718,105551
12095011000,Census Tract 110; Orange County; Florida,12,2988,73886
12095011100,Census Tract 111; Orange County; Florida,12,3856,84919
12095011200,Census Tract 112; Orange County; Florida,12,3507,89353
12095011300,Census Tract 113; Orange County; Florida,12,5284,145357
12095011600,Census Tract 116; Orange County; Florida,12,4346,54663
12095011701,Census Tract 117.01; Orange County; Florida,12,3962,54013
12095011702,Census Tract 117.02; Orange County; Florida,12,3123,32813
12095012000,Census Tract 120; Orange County; Florida,12,9109,38353
12095012100,Census Tract 121; Orange County; Florida,12,7854,40221
12095012201,Census Tract 122.01; Orange County; Florida,12,5919,46809
12095012202,Census Tract 122.02; Orange County; Florida,12,7277,48651
12095012303,Census Tract 123.03; Orange County; Florida,12,10443,74341
12095012304,Census Tract 123.04; Orange County; Florida,12,8407,51393
12095012305,Census Tract 123.05; Orange County; Florida,12,8540,49811
12095012306,Census Tract 123.06; Orange County; Florida,12,4347,58125
12095012307,Census Tract 123.07; Orange County; Florida,12,7378,44020
12095012402,Census Tract 124.02; Orange County; Florida,12,5344,40526
12095012403,Census Tract 124.03; Orange County; Florida,12,7408,46493
12095012404,Census Tract 124.04; Orange County; Florida,12,5613,56563
12095012405,Census Tract 124.05; Orange County; Florida,12,5640,44070
12095012500,Census Tract 125; Orange County; Florida,12,2433,66667
12095012600,Census Tract 126; Orange County; Florida,12,5138,115868
12095012701,Census Tract 127.01; Orange County; Florida,12,5471,113750
12095012800,Census Tract 128; Orange County; Florida,12,3759,127750
12095012900,Census Tract 129; Orange County; Florida,12,3868,95663
12095013201,Census Tract 132.01; Orange County; Florida,12,4700,65598
12095013202,Census Tract 132.02; Orange County; Florida,12,7179,55902
12095013300,Census Tract 133; Orange County; Florida,12,7183,66635
12095013402,Census Tract 134.02; Orange County; Florida,12,3631,62639
12095013403,Census Tract 134.03; Orange County; Florida,12,4025,56592
12095013405,Census Tract 134.05; Orange County; Florida,12,2582,37313
12095013406,Census Tract 134.06; Orange County; Florida,12,4388,65441
12095013503,Census Tract 135.03; Orange County; Florida,12,2939,44284
12095013505,Census Tract 135.05; Orange County; Florida,12,5741,60121
12095013507,Census Tract 135.07; Orange County; Florida,12,8275,54223
12095013510,Census Tract 135.10; Orange County; Florida,12,2649,51774
12095013511,Census Tract 135.11; Orange County; Florida,12,6205,46072
12095013512,Census Tract 135.12; Orange County; Florida,12,5396,46620
12095013513,Census Tract 135.13; Orange County; Florida,12,4730,38803
12095013603,Census Tract 136.03; Orange County; Florida,12,5732,42417
12095013604,Census Tract 136.04; Orange County; Florida,12,6792,52938
12095013605,Census Tract 136.05; Orange County; Florida,12,3525,46101
12095013606,Census Tract 136.06; Orange County; Florida,12,4421,55085
12095013607,Census Tract 136.07; Orange County; Florida,12,5344,79199
12095013701,Census Tract 137.01; Orange County; Florida,12,4932,63068
12095013702,Census Tract 137.02; Orange County; Florida,12,5606,59375
12095013801,Census Tract 138.01; Orange County; Florida,12,2396,91100
12095013802,Census Tract 138.02; Orange County; Florida,12,2562,92596
12095013803,Census Tract 138.03; Orange County; Florida,12,2911,74318
12095013900,Census Tract 139; Orange County; Florida,12,4461,93793
12095014000,Census Tract 140; Orange County; Florida,12,6368,99417
12095014100,Census Tract 141; Orange County; Florida,12,6365,95090
12095014201,Census Tract 142.01; Orange County; Florida,12,5750,55923
12095014202,Census Tract 142.02; Orange County; Florida,12,3781,40000
12095014301,Census Tract 143.01; Orange County; Florida,12,4322,63385
12095014302,Census Tract 143.02; Orange County; Florida,12,5454,41837
12095014400,Census Tract 144; Orange County; Florida,12,3155,82741
12095014502,Census Tract 145.02; Orange County; Florida,12,4853,36326
12095014503,Census Tract 145.03; Orange County; Florida,12,5724,30702
12095014504,Census Tract 145.04; Orange County; Florida,12,4674,59599
12095014601,Census Tract 146.01; Orange County; Florida,12,7910,44536
12095014605,Census Tract 146.05; Orange County; Florida,12,3766,39701
12095014606,Census Tract 146.06; Orange County; Florida,12,8127,42578
12095014607,Census Tract 146.07; Orange County; Florida,12,5869,60203
12095014608,Census Tract 146.08; Orange County; Florida,12,5435,38497
12095014609,Census Tract 146.09; Orange County; Florida,12,5889,46775
12095014701,Census Tract 147.01; Orange County; Florida,12,5799,44234
12095014702,Census Tract 147.02; Orange County; Florida,12,5093,46757
12095014703,Census Tract 147.03; Orange County; Florida,12,2536,52939
12095014705,Census Tract 147.05; Orange County; Florida,12,9347,59521
12095014706,Census Tract 147.06; Orange County; Florida,12,6041,73353
12095014804,Census Tract 148.04; Orange County; Florida,12,6217,54221
12095014805,Census Tract 148.05; Orange County; Florida,12,6547,73750
12095014806,Census Tract 148.06; Orange County; Florida,12,4855,104658
12095014807,Census Tract 148.07; Orange County; Florida,12,8324,72485
12095014809,Census Tract 148.09; Orange County; Florida,12,3009,144297
12095014810,Census Tract 148.10; Orange County; Florida,12,6580,115476
12095014811,Census Tract 148.11; Orange County; Florida,12,4770,111842
12095014812,Census Tract 148.12; Orange County; Florida,12,6093,58284
12095014813,Census Tract 148.13; Orange County; Florida,12,4036,100392
12095014814,Census Tract 148.14; Orange County; Florida,12,6262,102989
12095014815,Census Tract 148.15; Orange County; Florida,12,5616,197153
12095014904,Census Tract 149.04; Orange County; Florida,12,7622,50720
12095014906,Census Tract 149.06; Orange County; Florida,12,7346,70321
12095014908,Census Tract 149.08; Orange County; Florida,12,8325,47427
12095014909,Census Tract 149.09; Orange County; Florida,12,3864,87188
12095015001,Census Tract 150.01; Orange County; Florida,12,1823,62784
12095015002,Census Tract 150.02; Orange County; Florida,12,7878,93153
12095015003,Census Tract 150.03; Orange County; Florida,12,7154,73750
12095015005,Census Tract 150.05; Orange County; Florida,12,3204,98293
12095015006,Census Tract 150.06; Orange County; Florida,12,4573,96541
12095015103,Census Tract 151.03; Orange County; Florida,12,7181,76417
12095015104,Census Tract 151.04; Orange County; Florida,12,6266,61008
12095015105,Census Tract 151.05; Orange County; Florida,12,4390,81429
12095015106,Census Tract 151.06; Orange County; Florida,12,7980,50546
12095015202,Census Tract 152.02; Orange County; Florida,12,6572,49003
12095015203,Census Tract 152.03; Orange County; Florida,12,2966,65694
12095015204,Census Tract 152.04; Orange County; Florida,12,6077,69845
12095015300,Census Tract 153; Orange County; Florida,12,3866,87125
12095015501,Census Tract 155.01; Orange County; Florida,12,5678,87875
12095015601,Census Tract 156.01; Orange County; Florida,12,2743,115669
12095015602,Census Tract 156.02; Orange County; Florida,12,2080,183450
12095015701,Census Tract 157.01; Orange County; Florida,12,2396,130938
12095015702,Census Tract 157.02; Orange County; Florida,12,1527,112727
12095015801,Census Tract 158.01; Orange County; Florida,12,1721,150347
12095015802,Census Tract 158.02; Orange County; Florida,12,2642,187778
12095015901,Census Tract 159.01; Orange County; Florida,12,2676,60375
12095016001,Census Tract 160.01; Orange County; Florida,12,2569,94550
12095016002,Census Tract 160.02; Orange County; Florida,12,2582,228848
12095016100,Census Tract 161; Orange County; Florida,12,4702,122877
12095016200,Census Tract 162; Orange County; Florida,12,6306,76486
12095016301,Census Tract 163.01; Orange County; Florida,12,6224,48779
12095016302,Census Tract 163.02; Orange County; Florida,12,4462,37202
12095016402,Census Tract 164.02; Orange County; Florida,12,2741,51250
12095016406,Census Tract 164.06; Orange County; Florida,12,2176,54219
12095016407,Census Tract 164.07; Orange County; Florida,12,6009,57083
12095016408,Census Tract 164.08; Orange County; Florida,12,2401,67833
12095016409,Census Tract 164.09; Orange County; Florida,12,3225,131579
12095016411,Census Tract 164.11; Orange County; Florida,12,4471,84140
12095016412,Census Tract 164.12; Orange County; Florida,12,5081,77163
12095016413,Census Tract 164.13; Orange County; Florida,12,4543,53793
12095016414,Census Tract 164.14; Orange County; Florida,12,3852,59570
12095016503,Census Tract 165.03; Orange County; Florida,12,7237,62880
12095016504,Census Tract 165.04; Orange County; Florida,12,5174,62992
12095016505,Census Tract 165.05; Orange County; Florida,12,2784,75078
12095016509,Census Tract 165.09; Orange County; Florida,12,4569,58681
12095016510,Census Tract 165.10; Orange County; Florida,12,5503,27574
12095016511,Census Tract 165.11; Orange County; Florida,12,4956,83558
12095016512,Census Tract 165.12; Orange County; Florida,12,5601,56784
12095016513,Census Tract 165.13; Orange County; Florida,12,4677,60472
12095016514,Census Tract 165.14; Orange County; Florida,12,7463,110159
12095016515,Census Tract 165.15; Orange County; Florida,12,13835,-666666666
12095016603,Census Tract 166.03; Orange County; Florida,12,8447,109256
12095016604,Census Tract 166.04; Orange County; Florida,12,4025,85658
12095016605,Census Tract 166.05; Orange County; Florida,12,1631,55268
12095016606,Census Tract 166.06; Orange County; Florida,12,2878,141575
12095016607,Census Tract 166.07; Orange County; Florida,12,6486,78365
12095016709,Census Tract 167.09; Orange County; Florida,12,6858,65874
12095016710,Census Tract 167.10; Orange County; Florida,12,4034,86607
12095016713,Census Tract 167.13; Orange County; Florida,12,9757,59342
12095016714,Census Tract 167.14; Orange County; Florida,12,3441,88102
12095016715,Census Tract 167.15; Orange County; Florida,12,6413,69638
12095016716,Census Tract 167.16; Orange County; Florida,12,5995,97201
12095016717,Census Tract 167.17; Orange County; Florida,12,3714,99605
12095016723,Census Tract 167.23; Orange County; Florida,12,5725,92839
12095016724,Census Tract 167.24; Orange County; Florida,12,6038,68430
12095016728,Census Tract 167.28; Orange County; Florida,12,5235,87633
12095016731,Census Tract 167.31; Orange County; Florida,12,7577,102614
12095016733,Census Tract 167.33; Orange County; Florida,12,6110,47353
12095016735,Census Tract 167.35; Orange County; Florida,12,11038,124128
12095016736,Census Tract 167.36; Orange County; Florida,12,11969,101193
12095016737,Census Tract 167.37; Orange County; Florida,12,8310,109715
12095016738,Census Tract 167.38; Orange County; Florida,12,4770,52813
12095016739,Census Tract 167.39; Orange County; Florida,12,6108,47158
12095016740,Census Tract 167.40; Orange County; Florida,12,3797,54770
12095016741,Census Tract 167.41; Orange County; Florida,12,2474,62037
12095016742,Census Tract 167.42; Orange County; Florida,12,4015,55791
12095016743,Census Tract 167.43; Orange County; Florida,12,6805,81653
12095016744,Census Tract 167.44; Orange County; Florida,12,5602,69688
12095016745,Census Tract 167.45; Orange County; Florida,12,4563,88288
12095016746,Census Tract 167.46; Orange County; Florida,12,4941,125219
12095016747,Census Tract 167.47; Orange County; Florida,12,5951,137226
12095016748,Census Tract 167.48; Orange County; Florida,12,7529,124720
12095016749,Census Tract 167.49; Orange County; Florida,12,6506,114178
12095016750,Census Tract 167.50; Orange County; Florida,12,11826,101524
12095016751,Census Tract 167.51; Orange County; Florida,12,5854,109439
12095016752,Census Tract 167.52; Orange County; Florida,12,3553,93550
12095016753,Census Tract 167.53; Orange County; Florida,12,6477,77784
12095016754,Census Tract 167.54; Orange County; Florida,12,5856,56853
12095016755,Census Tract 167.55; Orange County; Florida,12,6284,91479
12095016756,Census Tract 167.56; Orange County; Florida,12,2994,144121
12095016802,Census Tract 168.02; Orange County; Florida,12,19400,112338
12095016803,Census Tract 168.03; Orange County; Florida,12,2192,72147
12095016804,Census Tract 168.04; Orange County; Florida,12,5488,82080
12095016808,Census Tract 168.08; Orange County; Florida,12,2562,99855
12095016809,Census Tract 168.09; Orange County; Florida,12,8951,67524
12095016810,Census Tract 168.10; Orange County; Florida,12,9646,90388
12095016811,Census Tract 168.11; Orange County; Florida,12,11436,101447
12095016812,Census Tract 168.12; Orange County; Florida,12,6908,71541
12095016813,Census Tract 168.13; Orange County; Florida,12,1548,64378
12095016814,Census Tract 168.14; Orange County; Florida,12,6097,54923
12095016902,Census Tract 169.02; Orange County; Florida,12,6311,48239
12095016904,Census Tract 169.04; Orange County; Florida,12,3907,47083
12095016906,Census Tract 169.06; Orange County; Florida,12,2417,26456
12095016907,Census Tract 169.07; Orange County; Florida,12,6848,46210
12095016908,Census Tract 169.08; Orange County; Florida,12,2345,60753
12095016909,Census Tract 169.09; Orange County; Florida,12,5348,66384
12095016910,Census Tract 169.10; Orange County; Florida,12,998,60370
12095016911,Census Tract 169.11; Orange County; Florida,12,8713,58930
12095017001,Census Tract 170.01; Orange County; Florida,12,4783,64885
12095017004,Census Tract 170.04; Orange County; Florida,12,4831,55804
12095017006,Census Tract 170.06; Orange County; Florida,12,3679,80938
12095017011,Census Tract 170.11; Orange County; Florida,12,5307,70194
12095017012,Census Tract 170.12; Orange County; Florida,12,2941,109435
12095017013,Census Tract 170.13; Orange County; Florida,12,7334,77159
12095017015,Census Tract 170.15; Orange County; Florida,12,6627,112975
12095017018,Census Tract 170.18; Orange County; Florida,12,4517,73021
12095017019,Census Tract 170.19; Orange County; Florida,12,4964,58504
12095017020,Census Tract 170.20; Orange County; Florida,12,5356,76806
12095017021,Census Tract 170.21; Orange County; Florida,12,5203,88901
12095017022,Census Tract 170.22; Orange County; Florida,12,8166,53413
12095017023,Census Tract 170.23; Orange County; Florida,12,1222,53093
12095017024,Census Tract 170.24; Orange County; Florida,12,2022,72786
12095017025,Census Tract 170.25; Orange County; Florida,12,3501,83375
12095017026,Census Tract 170.26; Orange County; Florida,12,3126,95417
12095017108,Census Tract 171.08; Orange County; Florida,12,10215,100147
12095017109,Census Tract 171.09; Orange County; Florida,12,5494,137278
12095017110,Census Tract 171.10; Orange County; Florida,12,7736,98750
12095017111,Census Tract 171.11; Orange County; Florida,12,17580,114613
12095017112,Census Tract 171.12; Orange County; Florida,12,18398,109512
12095017113,Census Tract 171.13; Orange County; Florida,12,14852,130054
12095017114,Census Tract 171.14; Orange County; Florida,12,10615,110559
12095017115,Census Tract 171.15; Orange County; Florida,12,3478,118839
12095017116,Census Tract 171.16; Orange County; Florida,12,8122,178580
12095017117,Census Tract 171.17; Orange County; Florida,12,6813,112613
12095017118,Census Tract 171.18; Orange County; Florida,12,4019,140092
12095017119,Census Tract 171.19; Orange County; Florida,12,2715,119141
12095017120,Census Tract 171.20; Orange County; Florida,12,6366,170786
12095017121,Census Tract 171.21; Orange County; Florida,12,2983,55417
12095017122,Census Tract 171.22; Orange County; Florida,12,2517,114493
12095017123,Census Tract 171.23; Orange County; Florida,12,4856,147750
12095017200,Census Tract 172; Orange County; Florida,12,5066,97857
12095017301,Census Tract 173.01; Orange County; Florida,12,2692,65050
12095017302,Census Tract 173.02; Orange County; Florida,12,8339,58842
12095017401,Census Tract 174.01; Orange County; Florida,12,7537,82183
12095017402,Census Tract 174.02; Orange County; Florida,12,6472,52519
12095017503,Census Tract 175.03; Orange County; Florida,12,6585,45000
12095017504,Census Tract 175.04; Orange County; Florida,12,9532,67739
12095017505,Census Tract 175.05; Orange County; Florida,12,4788,94201
12095017506,Census Tract 175.06; Orange County; Florida,12,11786,91927
12095017600,Census Tract 176; Orange County; Florida,12,6124,43909
12095017701,Census Tract 177.01; Orange County; Florida,12,6581,93672
12095017702,Census Tract 177.02; Orange County; Florida,12,2669,106375
12095017703,Census Tract 177.03; Orange County; Florida,12,4878,45648
12095017805,Census Tract 178.05; Orange County; Florida,12,3236,79564
12095017806,Census Tract 178.06; Orange County; Florida,12,5341,95392
12095017807,Census Tract 178.07; Orange County; Florida,12,4249,60064
12095017808,Census Tract 178.08; Orange County; Florida,12,3880,114025
12095017809,Census Tract 178.09; Orange County; Florida,12,3416,80525
12095017810,Census Tract 178.10; Orange County; Florida,12,5057,63821
12095017811,Census Tract 178.11; Orange County; Florida,12,3922,123190
12095017812,Census Tract 178.12; Orange County; Florida,12,7446,106179
12095017813,Census Tract 178.13; Orange County; Florida,12,1706,128875
12095017814,Census Tract 178.14; Orange County; Florida,12,7193,127475
12095017901,Census Tract 179.01; Orange County; Florida,12,4890,108043
12095017902,Census Tract 179.02; Orange County; Florida,12,7360,60676
12095018000,Census Tract 180; Orange County; Florida,12,3889,40465
12095018100,Census Tract 181; Orange County; Florida,12,2859,69464
12095018201,Census Tract 182.01; Orange County; Florida,12,5218,128649
12095018202,Census Tract 182.02; Orange County; Florida,12,4304,123356
12095018203,Census Tract 182.03; Orange County; Florida,12,1610,56773
12095018204,Census Tract 182.04; Orange County; Florida,12,2075,66124
12095018300,Census Tract 183; Orange County; Florida,12,2541,46141
12095018400,Census Tract 184; Orange County; Florida,12,2371,70625
12095018500,Census Tract 185; Orange County; Florida,12,3038,56225
12095018700,Census Tract 187; Orange County; Florida,12,5058,33716
12095018800,Census Tract 188; Orange County; Florida,12,5231,76178
12095018901,Census Tract 189.01; Orange County; Florida,12,3123,38692
12095018902,Census Tract 189.02; Orange County; Florida,12,4848,83676
12095019000,Census Tract 190; Orange County; Florida,12,3991,67672
12095990000,Census Tract 9900; Orange County; Florida,12,0,-666666666
12097040801,Census Tract 408.01; Osceola County; Florida,12,1476,78750
12097040805,Census Tract 408.05; Osceola County; Florida,12,2949,85750
12097040806,Census Tract 408.06; Osceola County; Florida,12,2220,76103
12097040807,Census Tract 408.07; Osceola County; Florida,12,4785,76582
12097040808,Census Tract 408.08; Osceola County; Florida,12,8367,98222
12097040809,Census Tract 408.09; Osceola County; Florida,12,2941,66461
12097040810,Census Tract 408.10; Osceola County; Florida,12,3039,51432
12097040811,Census Tract 408.11; Osceola County; Florida,12,5952,62640
12097040812,Census Tract 408.12; Osceola County; Florida,12,6152,85616
12097040901,Census Tract 409.01; Osceola County; Florida,12,4795,84808
12097040903,Census Tract 409.03; Osceola County; Florida,12,4116,44219
12097040904,Census Tract 409.04; Osceola County; Florida,12,7295,50502
12097041003,Census Tract 410.03; Osceola County; Florida,12,8805,69923
12097041004,Census Tract 410.04; Osceola County; Florida,12,6604,75611
12097041005,Census Tract 410.05; Osceola County; Florida,12,2663,38159
12097041006,Census Tract 410.06; Osceola County; Florida,12,10168,76042
12097041101,Census Tract 411.01; Osceola County; Florida,12,9844,52466
12097041102,Census Tract 411.02; Osceola County; Florida,12,11054,69394
12097041301,Census Tract 413.01; Osceola County; Florida,12,8968,53785
12097041302,Census Tract 413.02; Osceola County; Florida,12,8583,58267
12097041501,Census Tract 415.01; Osceola County; Florida,12,8221,67851
12097041502,Census Tract 415.02; Osceola County; Florida,12,10522,76035
12097041600,Census Tract 416; Osceola County; Florida,12,4702,48399
12097041700,Census Tract 417; Osceola County; Florida,12,5715,45862
12097041800,Census Tract 418; Osceola County; Florida,12,3294,40425
12097041900,Census Tract 419; Osceola County; Florida,12,6592,39014
12097042000,Census Tract 420; Osceola County; Florida,12,12882,49278
12097042100,Census Tract 421; Osceola County; Florida,12,11697,51856
12097042201,Census Tract 422.01; Osceola County; Florida,12,7916,39236
12097042202,Census Tract 422.02; Osceola County; Florida,12,3642,30750
12097042300,Census Tract 423; Osceola County; Florida,12,8564,35970
12097042400,Census Tract 424; Osceola County; Florida,12,6579,61544
12097042500,Census Tract 425; Osceola County; Florida,12,7546,66368
12097042601,Census Tract 426.01; Osceola County; Florida,12,3463,61875
12097042603,Census Tract 426.03; Osceola County; Florida,12,9555,66507
12097042604,Census Tract 426.04; Osceola County; Florida,12,5322,43448
12097042701,Census Tract 427.01; Osceola County; Florida,12,10046,55583
12097042702,Census Tract 427.02; Osceola County; Florida,12,7398,54887
12097042800,Census Tract 428; Osceola County; Florida,12,16247,88718
12097042901,Census Tract 429.01; Osceola County; Florida,12,5638,39691
12097042902,Census Tract 429.02; Osceola County; Florida,12,5273,40217
12097042903,Census Tract 429.03; Osceola County; Florida,12,3246,57197
12097042904,Census Tract 429.04; Osceola County; Florida,12,6219,63190
12097042905,Census Tract 429.05; Osceola County; Florida,12,2358,-666666666
12097043100,Census Tract 431; Osceola County; Florida,12,5895,102457
12097043203,Census Tract 432.03; Osceola County; Florida,12,4883,52083
12097043205,Census Tract 432.05; Osceola County; Florida,12,1484,61458
12097043207,Census Tract 432.07; Osceola County; Florida,12,10929,85750
12097043208,Census Tract 432.08; Osceola County; Florida,12,12477,63214
