tract_geoid,applications,ppfvl_sum,ppfvl_mean,tsa_eligible_rate,owner_rate,renter_rate
22017021900,1,0.0,,0.0,1.0,0.0
22017022000,1,0.0,,0.0,1.0,0.0
22017022101,1,0.0,,0.0,0.0,1.0
22017022200,1,1827.29,1827.29,0.0,0.0,1.0
22017022300,1,0.0,,0.0,0.0,1.0
22017022400,3,734.98,734.98,0.0,0.0,1.0
22017022500,1,0.0,,0.0,0.0,1.0
22017023100,1,0.0,,0.0,1.0,0.0
22017023300,1,0.0,,1.0,0.0,1.0
22017023401,1,0.0,,0.0,0.0,1.0
22017023402,1,1622.37,1622.37,0.0,1.0,0.0
22017023600,1,0.0,,0.0,1.0,0.0
22017023702,2,0.0,,0.0,0.5,0.5
22017024002,1,3164.56,3164.56,0.0,1.0,0.0
22017024102,1,0.0,,0.0,1.0,0.0
22017024104,1,752.28,752.28,0.0,0.0,1.0
22017024107,1,0.0,,0.0,1.0,0.0
22017024108,1,0.0,,0.0,0.0,1.0
22017024110,1,237.99,237.99,0.0,1.0,0.0
22017024204,1,0.0,,0.0,0.0,1.0
22017024303,1,0.0,,0.0,0.0,1.0
22017024601,1,4217.85,4217.85,0.0,0.0,1.0
22019000100,9,2932.2400000000002,418.8914285714286,0.0,0.1111111111111111,0.8888888888888888
22019000200,7,10544.91,2108.982,0.0,0.2857142857142857,0.7142857142857143
22019000300,3,907.95,907.95,0.0,0.3333333333333333,0.6666666666666666
22019000400,8,9741.81,1217.72625,0.0,0.125,0.875
22019000500,11,5480.68,1096.136,0.0,0.45454545454545453,0.5454545454545454
22019000601,6,2314.4,578.6,0.0,0.5,0.5
22019000602,11,8000.63,1600.126,0.0,0.45454545454545453,0.5454545454545454
22019000700,13,10002.95,1000.2950000000001,0.0,0.15384615384615385,0.8461538461538461
22019000800,14,4700.82,522.3133333333333,0.0,0.5,0.5
22019000900,10,5954.25,744.28125,0.0,0.5,0.5
22019001000,5,599.75,599.75,0.0,0.8,0.2
22019001100,12,4818.68,535.4088888888889,0.0,0.3333333333333333,0.6666666666666666
22019001201,13,6714.55,746.0611111111111,0.0,0.3076923076923077,0.6923076923076923
22019001202,17,9025.98,694.3061538461538,0.0,0.11764705882352941,0.8235294117647058
22019001301,5,0.0,0.0,0.0,0.8,0.2
22019001302,5,0.0,0.0,0.0,0.6,0.4
22019001401,6,2581.04,860.3466666666667,0.0,0.5,0.5
22019001402,10,4694.9400000000005,670.7057142857144,0.0,0.5,0.5
22019001500,7,4280.6,1426.8666666666668,0.0,0.14285714285714285,0.8571428571428571
22019001600,10,8500.53,1416.755,0.0,0.3,0.7
22019001700,19,19692.61,1641.0508333333335,0.0,0.3684210526315789,0.631578947368421
22019001802,11,21295.579999999998,3549.263333333333,0.0,0.45454545454545453,0.5454545454545454
22019001803,8,3016.0,1508.0,0.0,0.75,0.25
22019001901,6,3932.92,1310.9733333333334,0.0,0.5,0.5
22019001905,9,4690.17,1172.5425,0.0,0.0,1.0
22019001906,9,14203.52,4734.506666666667,0.0,0.5555555555555556,0.4444444444444444
22019001907,10,4003.17,800.634,0.0,0.3,0.7
22019001908,5,0.0,0.0,0.0,0.8,0.2
22019002001,11,16695.15,2086.89375,0.0,0.6363636363636364,0.36363636363636365
22019002002,15,8572.51,952.5011111111112,0.0,0.6,0.4
22019002100,10,0.0,0.0,0.0,0.5,0.5
22019002204,10,1264.71,252.942,0.0,0.4,0.6
22019002205,12,1049.71,209.942,0.0,1.0,0.0
22019002206,7,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
22019002207,7,3119.33,1039.7766666666666,0.0,0.42857142857142855,0.5714285714285714
22019002208,7,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
22019002300,9,1607.38,401.845,0.0,0.6666666666666666,0.3333333333333333
22019002401,3,1898.7600000000002,949.3800000000001,0.0,1.0,0.0
22019002402,4,6448.87,2149.6233333333334,0.0,0.5,0.5
22019002500,15,6657.13,951.0185714285715,0.0,0.6666666666666666,0.3333333333333333
22019002600,6,2173.56,724.52,0.0,0.5,0.5
22019002701,10,1342.38,335.595,0.0,0.8,0.2
22019002702,7,3074.65,1024.8833333333334,0.0,0.7142857142857143,0.2857142857142857
22019002800,17,16173.14,2021.6425,0.0,0.47058823529411764,0.5294117647058824
22019002900,4,1957.35,978.675,0.0,0.0,1.0
22019003000,11,6204.68,1551.17,0.0,0.5454545454545454,0.45454545454545453
22019003101,12,4754.76,950.952,0.0,0.5,0.5
22019003102,5,2669.88,889.96,0.0,0.4,0.6
22019003200,4,6785.54,6785.54,0.0,0.75,0.25
22019003300,4,0.0,0.0,0.0,0.5,0.5
22019003400,11,1097.27,274.3175,0.0,0.6363636363636364,0.36363636363636365
22019003500,5,1241.07,413.69,0.0,0.4,0.6
22019003601,8,5024.55,1004.9100000000001,0.0,0.875,0.125
22019003602,1,0.0,,0.0,0.0,1.0
22021000300,1,0.0,,0.0,1.0,0.0
22023970101,7,15655.470000000001,5218.490000000001,0.0,1.0,0.0
22023970102,4,20900.46,5225.115,0.0,1.0,0.0
22023970202,4,0.0,,0.0,0.75,0.25
22023970203,4,2866.37,955.4566666666666,0.0,0.75,0.25
22025000200,1,0.0,,0.0,0.0,1.0
22029000100,1,0.0,,0.0,1.0,0.0
22031950102,1,0.0,,0.0,0.0,1.0
22031950300,1,0.0,,0.0,0.0,1.0
22033000100,4,0.0,0.0,0.0,0.25,0.75
22033000200,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
22033000300,2,0.0,0.0,0.0,0.0,1.0
22033000400,3,1139.67,1139.67,0.0,0.3333333333333333,0.6666666666666666
22033000500,3,575.81,287.905,0.3333333333333333,0.3333333333333333,0.6666666666666666
22033000601,4,0.0,0.0,0.25,0.75,0.25
22033000602,6,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
22033000701,2,0.0,,0.0,0.5,0.5
22033000702,4,0.0,,0.0,0.0,1.0
22033000900,1,0.0,,1.0,1.0,0.0
22033001000,9,0.0,0.0,0.1111111111111111,0.4444444444444444,0.5555555555555556
22033001102,9,600.0,200.0,0.0,0.0,1.0
22033001103,4,592.48,296.24,0.0,0.5,0.5
22033001104,6,1150.81,575.405,0.0,0.16666666666666666,0.8333333333333334
22033001600,4,0.0,0.0,0.0,0.25,0.75
22033001700,2,551.62,275.81,0.0,0.5,0.5
22033001800,1,0.0,,0.0,1.0,0.0
22033001900,1,0.0,0.0,0.0,0.0,1.0
22033002000,1,0.0,0.0,0.0,0.0,1.0
22033002200,4,1701.77,850.885,0.0,0.25,0.75
22033002300,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
22033002400,5,300.0,75.0,0.2,0.0,1.0
22033002500,3,0.0,0.0,0.0,0.0,1.0
22033002601,1,0.0,,0.0,1.0,0.0
22033002602,2,300.0,300.0,0.0,0.0,1.0
22033002700,1,0.0,0.0,0.0,0.0,1.0
22033002801,1,0.0,,0.0,0.0,1.0
22033003000,4,725.21,362.605,0.25,0.25,0.75
22033003104,5,2722.01,907.3366666666667,0.2,0.6,0.4
22033003201,6,2980.31,745.0775,0.0,0.6666666666666666,0.3333333333333333
22033003202,4,0.0,0.0,0.0,0.25,0.75
22033003300,12,367.3,45.9125,0.16666666666666666,0.16666666666666666,0.8333333333333334
22033003400,4,300.0,150.0,0.0,0.5,0.5
22033003501,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
22033003504,6,325.81,108.60333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333
22033003505,7,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
22033003506,5,0.0,0.0,0.0,0.2,0.8
22033003507,8,1670.17,835.085,0.0,0.75,0.25
22033003601,5,1636.3,818.15,0.2,0.8,0.2
22033003603,4,0.0,0.0,0.0,0.25,0.75
22033003604,8,956.52,478.26,0.0,0.375,0.625
22033003701,1,0.0,,0.0,0.0,1.0
22033003702,6,0.0,0.0,0.0,0.5,0.5
22033003703,8,0.0,0.0,0.125,0.625,0.375
22033003804,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
22033003806,4,0.0,0.0,0.25,0.75,0.25
22033003807,7,800.0,200.0,0.2857142857142857,0.14285714285714285,0.8571428571428571
22033003808,3,300.0,150.0,0.3333333333333333,0.0,1.0
22033003809,2,0.0,,0.0,0.0,1.0
22033003810,1,0.0,0.0,0.0,0.0,1.0
22033003811,2,0.0,0.0,0.0,0.0,1.0
22033003907,6,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
22033003908,2,0.0,,0.0,0.5,0.5
22033003909,2,988.74,988.74,0.0,0.5,0.5
22033003910,1,0.0,0.0,0.0,0.0,1.0
22033003911,6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
22033003912,6,461.31,115.3275,0.16666666666666666,0.16666666666666666,0.8333333333333334
22033003913,2,0.0,0.0,0.5,0.5,0.5
22033003914,4,0.0,0.0,0.5,0.0,1.0
22033004010,2,0.0,,0.0,0.5,0.5
22033004013,5,737.12,368.56,0.2,0.0,1.0
22033004017,4,69.0,23.0,0.25,1.0,0.0
22033004018,1,450.0,450.0,0.0,0.0,1.0
22033004019,2,0.0,0.0,0.0,1.0,0.0
22033004020,7,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714
22033004021,2,0.0,0.0,0.0,0.0,1.0
22033004022,4,0.0,0.0,0.25,0.75,0.25
22033004025,1,0.0,,0.0,1.0,0.0
22033004026,5,0.0,0.0,0.2,0.6,0.4
22033004027,1,0.0,0.0,1.0,1.0,0.0
22033004028,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
22033004029,5,4642.889999999999,1160.7224999999999,0.0,0.4,0.6
22033004030,6,1693.6399999999999,338.72799999999995,0.0,0.0,1.0
22033004031,5,0.0,0.0,0.0,0.4,0.6
22033004201,9,5431.18,1357.795,0.1111111111111111,0.5555555555555556,0.4444444444444444
22033004203,6,1888.74,472.185,0.16666666666666666,0.3333333333333333,0.6666666666666666
22033004204,5,0.0,0.0,0.2,0.4,0.6
22033004205,9,300.0,60.0,0.0,0.4444444444444444,0.5555555555555556
22033004301,5,0.0,0.0,0.2,0.2,0.8
22033004302,6,0.0,0.0,0.3333333333333333,0.5,0.5
22033004401,4,0.0,0.0,0.25,0.25,0.75
22033004402,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
22033004403,6,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
22033004503,7,259.94,51.988,0.42857142857142855,0.8571428571428571,0.14285714285714285
22033004504,5,0.0,0.0,0.0,0.6,0.4
22033004507,1,0.0,0.0,1.0,1.0,0.0
22033004509,10,0.0,0.0,0.2,0.5,0.5
22033004511,5,0.0,0.0,0.0,0.2,0.8
22033004512,1,0.0,0.0,0.0,0.0,1.0
22033004513,4,0.0,0.0,0.5,0.75,0.25
22033004514,5,0.0,0.0,0.0,0.4,0.6
22033004515,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
22033004516,4,0.0,0.0,0.25,0.75,0.25
22033004602,4,0.0,0.0,0.0,0.5,0.5
22033004603,5,2759.96,689.99,0.0,0.8,0.2
22033004605,6,0.0,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334
22033004606,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
22033004700,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
22033004800,4,0.0,0.0,0.0,0.25,0.75
22033004900,1,0.0,0.0,1.0,1.0,0.0
22033005000,4,0.0,0.0,0.5,0.25,0.75
22033005100,4,0.0,0.0,0.0,0.5,0.25
22033005300,4,0.0,0.0,0.25,0.5,0.5
22035000300,1,0.0,,0.0,0.0,1.0
22037951300,5,848.0,282.6666666666667,0.2,0.8,0.2
22037951400,2,0.0,0.0,0.0,0.5,0.5
22037951501,1,0.0,0.0,0.0,1.0,0.0
22037951502,4,1576.62,1576.62,0.0,0.75,0.25
22037951600,4,800.0,200.0,0.25,0.5,0.5
22039950101,1,0.0,,0.0,0.0,1.0
22039950302,2,0.0,,0.0,0.5,0.5
22039950700,1,0.0,,0.0,0.0,1.0
22041950200,1,0.0,,0.0,1.0,0.0
22043020100,2,0.0,,0.0,1.0,0.0
22043020200,1,0.0,,0.0,1.0,0.0
22043020300,2,425.78,425.78,0.0,1.0,0.0
22043020403,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
22043020404,1,1489.04,1489.04,0.0,0.0,1.0
22045030101,1,0.0,0.0,1.0,0.0,1.0
22045030102,4,0.0,0.0,0.5,1.0,0.0
22045030201,1,0.0,0.0,0.0,1.0,0.0
22045030202,2,0.0,0.0,0.0,0.0,1.0
22045030301,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
22045030303,1,0.0,0.0,1.0,0.0,1.0
22045030401,2,0.0,0.0,0.0,0.5,0.5
22045030402,2,0.0,0.0,1.0,0.5,0.5
22045030500,1,0.0,0.0,0.0,1.0,0.0
22045030602,2,0.0,0.0,0.0,0.5,0.5
22045030700,7,0.0,0.0,0.5714285714285714,0.5714285714285714,0.42857142857142855
22045030800,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
22045030900,2,0.0,0.0,0.0,0.0,1.0
22045031000,5,0.0,0.0,0.4,0.4,0.6
22045031101,1,0.0,0.0,0.0,1.0,0.0
22045031102,6,0.0,0.0,0.5,0.5,0.5
22045031200,3,300.0,100.0,0.0,0.3333333333333333,0.6666666666666666
22045031301,6,0.0,0.0,0.16666666666666666,0.5,0.5
22045031600,4,0.0,0.0,0.0,0.25,0.75
22047952600,1,0.0,,0.0,1.0,0.0
22047952701,1,0.0,0.0,0.0,0.0,1.0
22047952702,1,0.0,0.0,0.0,0.0,1.0
22047952901,4,0.0,0.0,0.5,0.0,1.0
22047952902,9,1311.18,262.236,0.1111111111111111,0.4444444444444444,0.4444444444444444
22047953000,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
22047953101,4,300.0,300.0,0.25,0.5,0.5
22047953102,2,300.0,150.0,0.5,0.0,1.0
22047953200,3,300.0,150.0,0.0,0.6666666666666666,0.3333333333333333
22049970100,1,0.0,,0.0,1.0,0.0
22049970300,1,0.0,,0.0,1.0,0.0
22049970400,1,0.0,,0.0,1.0,0.0
22049970500,1,0.0,,0.0,1.0,0.0
22051020204,3,0.0,,0.0,1.0,0.0
22051020205,10,4217.58,843.516,0.4,0.1,0.9
22051020206,8,1207.51,402.50333333333333,0.25,0.625,0.375
22051020304,7,1922.97,480.7425,0.2857142857142857,0.5714285714285714,0.42857142857142855
22051020305,4,161.32,80.66,0.25,0.75,0.25
22051020400,2,0.0,,0.5,1.0,0.0
22051020502,9,4349.61,621.3728571428571,0.3333333333333333,0.4444444444444444,0.5555555555555556
22051020505,2,9537.61,4768.805,0.5,0.0,1.0
22051020506,11,3748.41,535.4871428571429,0.18181818181818182,0.45454545454545453,0.5454545454545454
22051020507,6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
22051020511,7,4197.85,839.57,0.2857142857142857,0.5714285714285714,0.42857142857142855
22051020512,6,1779.3899999999999,889.6949999999999,0.16666666666666666,0.6666666666666666,0.3333333333333333
22051020513,5,0.0,0.0,0.2,0.8,0.2
22051020514,9,4741.97,1185.4925,0.1111111111111111,0.6666666666666666,0.3333333333333333
22051020515,2,0.0,0.0,1.0,0.5,0.5
22051020516,6,3048.84,609.768,0.3333333333333333,0.6666666666666666,0.3333333333333333
22051020517,5,300.0,150.0,0.6,0.2,0.8
22051020518,9,7406.62,2468.8733333333334,0.4444444444444444,0.6666666666666666,0.3333333333333333
22051020519,13,4847.62,484.762,0.3076923076923077,0.38461538461538464,0.6153846153846154
22051020600,6,5916.23,1479.0575,0.6666666666666666,0.16666666666666666,0.8333333333333334
22051021000,1,0.0,0.0,0.0,1.0,0.0
22051021100,7,5717.42,952.9033333333333,0.42857142857142855,0.42857142857142855,0.5714285714285714
22051021200,2,0.0,,0.0,1.0,0.0
22051021300,10,1470.75,490.25,0.1,0.9,0.1
22051021400,6,0.0,0.0,0.16666666666666666,0.5,0.5
22051021500,5,4653.57,2326.785,0.0,0.0,1.0
22051021601,4,800.0,266.6666666666667,0.5,0.75,0.25
22051021602,5,0.0,0.0,0.6,1.0,0.0
22051022601,4,0.0,0.0,0.25,0.75,0.25
22051023003,3,0.0,0.0,0.3333333333333333,1.0,0.0
22051023004,10,900.0,450.0,0.4,0.9,0.1
22051023300,1,267.94,267.94,0.0,0.0,1.0
22051023400,5,3030.47,3030.47,0.2,1.0,0.0
22051023500,5,1049.99,524.995,0.6,0.8,0.2
22051023600,10,7617.72,1088.2457142857143,0.1,0.3,0.7
22051023700,7,6746.17,1124.3616666666667,0.14285714285714285,0.5714285714285714,0.42857142857142855
22051023800,6,322.62,64.524,0.3333333333333333,0.3333333333333333,0.6666666666666666
22051023901,3,0.0,,0.0,1.0,0.0
22051023902,5,300.0,150.0,0.4,0.8,0.2
22051023903,2,0.0,,0.5,1.0,0.0
22051023904,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857
22051024001,3,800.0,800.0,0.0,1.0,0.0
22051024002,2,0.0,0.0,0.0,0.5,0.5
22051024100,6,4505.5,1126.375,0.16666666666666666,0.3333333333333333,0.6666666666666666
22051024202,16,4571.7,380.97499999999997,0.25,0.0,1.0
22051024300,4,4806.219999999999,1602.073333333333,0.5,0.5,0.5
22051024400,6,549.99,274.995,0.3333333333333333,0.6666666666666666,0.3333333333333333
22051024500,6,0.0,0.0,0.0,1.0,0.0
22051024601,7,12695.49,2539.098,0.42857142857142855,0.5714285714285714,0.42857142857142855
22051024700,3,0.0,,0.3333333333333333,1.0,0.0
22051024801,4,0.0,0.0,0.5,1.0,0.0
22051024900,7,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143
22051025002,10,1462.28,365.57,0.1,0.7,0.3
22051025003,5,1663.24,554.4133333333333,0.0,0.4,0.6
22051025004,9,2777.46,555.492,0.2222222222222222,0.3333333333333333,0.6666666666666666
22051025005,10,4076.29,4076.29,0.1,0.7,0.3
22051025102,10,1876.64,625.5466666666667,0.4,0.7,0.3
22051025103,8,0.0,0.0,0.375,0.75,0.25
22051025104,8,300.0,100.0,0.125,0.5,0.375
22051025201,11,5238.95,654.86875,0.2727272727272727,0.0,1.0
22051025202,8,2115.62,423.12399999999997,0.125,0.375,0.625
22051025300,9,0.0,0.0,0.2222222222222222,0.4444444444444444,0.5555555555555556
22051025400,9,4859.96,971.992,0.0,0.3333333333333333,0.6666666666666666
22051025500,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
22051025600,3,0.0,,0.0,0.0,1.0
22051025700,6,724.55,181.1375,0.3333333333333333,0.16666666666666666,0.8333333333333334
22051025800,3,2832.42,1416.21,0.0,0.3333333333333333,0.6666666666666666
22051025900,10,1707.85,569.2833333333333,0.2,0.4,0.6
22051026000,6,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
22051026100,7,8932.369999999999,2233.0924999999997,0.2857142857142857,0.14285714285714285,0.8571428571428571
22051026200,1,7098.89,7098.89,0.0,1.0,0.0
22051026300,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
22051026400,3,3010.98,1505.49,0.3333333333333333,0.0,1.0
22051026500,1,0.0,0.0,0.0,0.0,1.0
22051026600,2,1813.42,1813.42,1.0,0.5,0.5
22051026700,2,1317.76,658.88,1.0,0.5,0.5
22051026800,7,600.0,120.0,0.42857142857142855,0.2857142857142857,0.7142857142857143
22051026900,5,5736.23,1434.0575,0.0,0.2,0.8
22051027000,14,2326.46,332.3514285714286,0.14285714285714285,0.5,0.5
22051027100,8,6465.7300000000005,2155.2433333333333,0.25,0.75,0.25
22051027200,7,3134.9500000000003,1044.9833333333333,0.0,0.5714285714285714,0.42857142857142855
22051027501,17,4796.030000000001,399.66916666666674,0.4117647058823529,0.5882352941176471,0.4117647058823529
22051027502,7,12167.63,1738.232857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855
22051027601,12,4889.41,814.9016666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666
22051027602,10,4461.09,892.2180000000001,0.4,0.5,0.5
22051027701,16,27417.41,2284.784166666667,0.3125,0.3125,0.6875
22051027703,8,1808.04,904.02,0.125,0.875,0.125
22051027803,10,7123.63,1424.726,0.1,0.3,0.7
22051027806,8,94.43,47.215,0.25,0.75,0.25
22051027810,8,250.0,41.666666666666664,0.25,0.75,0.25
22051027811,5,863.24,431.62,0.6,0.8,0.2
22051027812,10,3652.8700000000003,730.5740000000001,0.3,0.7,0.3
22051027813,9,1529.26,305.852,0.5555555555555556,0.3333333333333333,0.6666666666666666
22051027814,3,0.0,0.0,0.3333333333333333,1.0,0.0
22051027815,4,161.31,80.655,0.25,1.0,0.0
22051027816,8,413.42,103.355,0.625,0.75,0.25
22051027817,13,1100.0,183.33333333333334,0.07692307692307693,0.6153846153846154,0.38461538461538464
22051027818,7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285
22051027819,7,2125.0,708.3333333333334,0.2857142857142857,1.0,0.0
22051027820,13,7581.62,1516.324,0.3076923076923077,0.7692307692307693,0.23076923076923078
22051027903,2,0.0,0.0,0.5,0.5,0.5
22051027904,6,6451.98,1612.995,0.0,0.6666666666666666,0.3333333333333333
22051028000,7,6901.38,1725.345,0.7142857142857143,0.7142857142857143,0.2857142857142857
22051028200,5,4382.33,4382.33,0.0,0.4,0.6
22051028300,10,19916.66,2212.9622222222224,0.4,0.2,0.8
22051028400,7,1100.0,366.6666666666667,0.2857142857142857,0.42857142857142855,0.5714285714285714
22051028500,5,1165.48,582.74,0.0,0.8,0.2
22051028600,9,4247.26,707.8766666666667,0.2222222222222222,0.4444444444444444,0.5555555555555556
22051028700,9,1871.09,311.8483333333333,0.2222222222222222,0.1111111111111111,0.8888888888888888
22051028800,8,0.0,0.0,0.375,0.0,1.0
22051028900,10,0.0,0.0,0.2,0.8,0.2
22051029000,7,3017.66,754.415,0.0,0.5714285714285714,0.42857142857142855
22051029100,2,0.0,,0.0,1.0,0.0
22051029200,4,0.0,0.0,0.25,1.0,0.0
22051029300,14,449.5,89.9,0.07142857142857142,0.42857142857142855,0.5714285714285714
22051029400,5,581.62,581.62,0.0,0.6,0.4
22051029500,10,2215.94,553.985,0.2,0.6,0.4
22051029600,7,1426.48,237.74666666666667,0.2857142857142857,0.0,1.0
22051029700,1,0.0,0.0,0.0,0.0,1.0
22051029800,8,0.0,0.0,0.0,0.5,0.5
22051029900,8,1862.52,372.504,0.375,0.0,1.0
22051030000,5,0.0,0.0,0.8,0.8,0.2
22051030100,9,0.0,0.0,0.2222222222222222,0.5555555555555556,0.4444444444444444
22051030200,16,1126.85,187.8083333333333,0.1875,0.625,0.375
22051030300,3,3500.13,1750.065,0.3333333333333333,0.0,1.0
22053000100,3,0.0,,0.0,1.0,0.0
22053000200,11,8682.789999999999,1736.5579999999998,0.0,0.9090909090909091,0.09090909090909091
22053000300,4,0.0,0.0,0.0,0.5,0.5
22053000401,2,1133.76,566.88,0.0,1.0,0.0
22053000402,1,0.0,,0.0,1.0,0.0
22053000500,3,474.03,474.03,0.0,1.0,0.0
22053000600,1,0.0,,0.0,0.0,1.0
22053000700,1,0.0,0.0,0.0,1.0,0.0
22055000700,1,0.0,,0.0,1.0,0.0
22055000800,1,0.0,,0.0,0.0,1.0
22055001002,1,0.0,,0.0,0.0,1.0
22055001100,1,0.0,,0.0,0.0,1.0
22055001201,1,0.0,,0.0,0.0,1.0
22055001302,1,0.0,,0.0,0.0,1.0
22055001412,1,0.0,,0.0,1.0,0.0
22055001414,1,0.0,,0.0,1.0,0.0
22055001425,1,0.0,,0.0,1.0,0.0
22055001428,1,0.0,,0.0,1.0,0.0
22055001903,1,0.0,,0.0,1.0,0.0
22055001907,2,0.0,,0.0,1.0,0.0
22055002102,1,0.0,,0.0,0.0,1.0
22055002106,2,0.0,,0.0,0.5,0.5
22057020100,4,799.34,266.44666666666666,0.0,0.25,0.75
22057020202,9,3768.9,1256.3,0.1111111111111111,0.6666666666666666,0.3333333333333333
22057020400,9,5325.219999999999,887.5366666666665,0.2222222222222222,0.2222222222222222,0.7777777777777778
22057020500,8,4096.1900000000005,682.6983333333334,0.25,0.625,0.375
22057020600,2,0.0,0.0,0.0,0.5,0.5
22057020702,7,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857
22057020703,11,429.25,214.625,0.09090909090909091,0.7272727272727273,0.2727272727272727
22057020704,7,2063.3900000000003,687.7966666666667,0.0,0.7142857142857143,0.2857142857142857
22057020800,4,4521.860000000001,1507.2866666666669,0.0,1.0,0.0
22057020900,1,0.0,,0.0,1.0,0.0
22057021000,6,5521.85,1840.6166666666668,0.3333333333333333,0.5,0.5
22057021101,4,13578.82,4526.2733333333335,0.5,0.5,0.5
22057021102,8,10557.73,2111.546,0.125,0.625,0.375
22057021200,11,18550.15,2318.76875,0.36363636363636365,0.5454545454545454,0.45454545454545453
22057021300,6,15193.210000000001,3038.6420000000003,0.16666666666666666,0.5,0.5
22057021400,10,13903.71,2317.285,0.2,0.8,0.2
22057021500,12,8540.380000000001,1708.0760000000002,0.3333333333333333,0.9166666666666666,0.08333333333333333
22057021602,3,0.0,,0.0,1.0,0.0
22057021603,6,13149.15,2191.525,0.16666666666666666,0.6666666666666666,0.3333333333333333
22057021604,2,0.0,0.0,0.0,1.0,0.0
22057021700,7,3423.06,855.765,0.0,0.42857142857142855,0.5714285714285714
22057021800,8,25191.850000000002,4198.641666666667,0.375,0.625,0.375
22057021902,9,537.43,179.14333333333332,0.1111111111111111,0.7777777777777778,0.2222222222222222
22057021903,10,1978.75,329.7916666666667,0.1,0.8,0.2
22057021904,8,7645.59,1529.118,0.25,0.75,0.25
22057022000,1,0.0,0.0,0.0,1.0,0.0
22059970100,1,43.21,43.21,0.0,1.0,0.0
22059970200,1,0.0,,0.0,1.0,0.0
22061960200,1,0.0,,0.0,1.0,0.0
22061960300,1,0.0,,0.0,0.0,1.0
22061960402,1,0.0,,0.0,0.0,1.0
22061960500,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
22061960600,2,0.0,,0.0,0.5,0.5
22061960702,1,0.0,,0.0,1.0,0.0
22061960800,2,0.0,,0.0,0.5,0.5
22061960900,1,0.0,,0.0,0.0,1.0
22061961000,2,0.0,,0.0,0.5,0.5
22063040101,12,275.81,91.93666666666667,0.0,0.9166666666666666,0.08333333333333333
22063040102,5,0.0,0.0,0.0,0.8,0.2
22063040103,7,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285
22063040202,9,2887.1800000000003,721.7950000000001,0.0,0.7777777777777778,0.2222222222222222
22063040203,4,0.0,0.0,0.0,0.5,0.5
22063040204,9,2749.6,916.5333333333333,0.0,1.0,0.0
22063040304,1,0.0,,0.0,1.0,0.0
22063040305,6,0.0,,0.16666666666666666,1.0,0.0
22063040306,10,519.88,86.64666666666666,0.1,0.8,0.2
22063040307,5,0.0,,0.2,0.6,0.4
22063040308,10,300.0,50.0,0.1,0.4,0.6
22063040403,5,404.9,404.9,0.0,1.0,0.0
22063040404,2,535.88,535.88,0.0,1.0,0.0
22063040405,4,0.0,0.0,0.25,0.5,0.5
22063040406,5,0.0,0.0,0.0,0.8,0.2
22063040501,6,551.62,551.62,0.0,0.3333333333333333,0.6666666666666666
22063040502,2,0.0,0.0,0.0,0.5,0.5
22063040503,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
22063040601,6,0.0,,0.0,0.6666666666666666,0.3333333333333333
22063040602,2,0.0,0.0,0.5,0.5,0.5
22063040700,6,461.31,153.77,0.0,0.6666666666666666,0.3333333333333333
22063040805,4,0.0,0.0,0.5,0.5,0.5
