disasterNumber,state,declarationTitle,fipsStateCode,fipsCountyCode,designatedArea,storm_name
3249,WI,HURRICANE KATRINA EVACUATION,55,133,Waukesha (County),Katrina
3249,WI,HURRICANE KATRINA EVACUATION,55,135,Waupaca (County),Katrina
3249,WI,HURRICANE KATRINA EVACUATION,55,137,Waushara (County),Katrina
3249,WI,HURRICANE KATRINA EVACUATION,55,139,Winnebago (County),Katrina
3249,WI,HURRICANE KATRINA EVACUATION,55,141,Wood (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,001,Adams (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,003,Allen (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,005,Ashland (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,007,Ashtabula (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,009,Athens (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,011,Auglaize (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,013,Belmont (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,015,Brown (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,017,Butler (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,019,Carroll (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,021,Champaign (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,023,Clark (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,025,Clermont (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,027,Clinton (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,029,Columbiana (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,031,Coshocton (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,033,Crawford (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,035,Cuyahoga (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,037,Darke (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,039,Defiance (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,041,Delaware (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,043,Erie (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,045,Fairfield (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,047,Fayette (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,049,Franklin (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,051,Fulton (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,053,Gallia (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,055,Geauga (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,057,Greene (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,059,Guernsey (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,061,Hamilton (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,063,Hancock (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,065,Hardin (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,067,Harrison (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,069,Henry (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,071,Highland (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,073,Hocking (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,075,Holmes (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,077,Huron (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,079,Jackson (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,081,Jefferson (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,083,Knox (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,085,Lake (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,087,Lawrence (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,089,Licking (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,091,Logan (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,093,Lorain (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,095,Lucas (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,097,Madison (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,099,Mahoning (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,101,Marion (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,103,Medina (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,105,Meigs (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,107,Mercer (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,109,Miami (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,111,Monroe (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,113,Montgomery (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,115,Morgan (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,117,Morrow (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,119,Muskingum (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,121,Noble (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,123,Ottawa (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,125,Paulding (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,127,Perry (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,129,Pickaway (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,131,Pike (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,133,Portage (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,135,Preble (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,137,Putnam (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,139,Richland (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,141,Ross (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,143,Sandusky (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,145,Scioto (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,147,Seneca (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,149,Shelby (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,151,Stark (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,153,Summit (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,155,Trumbull (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,157,Tuscarawas (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,159,Union (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,161,Van Wert (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,163,Vinton (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,165,Warren (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,167,Washington (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,169,Wayne (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,171,Williams (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,173,Wood (County),Katrina
3250,OH,HURRICANE KATRINA EVACUATION,39,175,Wyandot (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,001,Allegany (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,003,Anne Arundel (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,005,Baltimore (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,009,Calvert (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,011,Caroline (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,013,Carroll (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,015,Cecil (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,017,Charles (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,019,Dorchester (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,021,Frederick (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,023,Garrett (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,025,Harford (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,027,Howard (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,029,Kent (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,031,Montgomery (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,033,Prince George's (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,035,Queen Anne's (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,037,St. Mary's (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,039,Somerset (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,041,Talbot (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,043,Washington (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,045,Wicomico (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,047,Worcester (County),Katrina
3251,MD,HURRICANE KATRINA EVACUATION,24,510,Baltimore,Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,001,Barnstable (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,003,Berkshire (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,005,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,007,Dukes (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,009,"Essex (County)(in PMSA 1120,4160,7090)",Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,011,Franklin (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,013,Hampden (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,015,Hampshire (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,017,"Middlesex (County)(in (P)MSA 1120,2600,4560)",Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,019,Nantucket (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,021,"Norfolk (County)(in PMSA 1120,1200,6060)",Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,023,"Plymouth (County)(in (P)MSA 1120,1200,5400)",Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,025,Suffolk (County),Katrina
3252,MA,HURRICANE KATRINA EVACUATION,25,027,"Worcester (County) (in (P)MSA 1120,2600,9240)",Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,001,Beaverhead (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,003,Big Horn (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,005,Blaine (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,007,Broadwater (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,009,Carbon (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,011,Carter (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,013,Cascade (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,015,Chouteau (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,017,Custer (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,019,Daniels (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,021,Dawson (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,023,Deer Lodge (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,025,Fallon (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,027,Fergus (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,029,Flathead (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,031,Gallatin (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,033,Garfield (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,035,Glacier (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,037,Golden Valley (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,039,Granite (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,041,Hill (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,043,Jefferson (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,045,Judith Basin (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,047,Lake (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,049,Lewis and Clark (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,051,Liberty (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,053,Lincoln (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,055,McCone (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,057,Madison (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,059,Meagher (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,061,Mineral (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,063,Missoula (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,065,Musselshell (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,067,Park (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,069,Petroleum (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,071,Phillips (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,073,Pondera (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,075,Powder River (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,077,Powell (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,079,Prairie (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,081,Ravalli (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,083,Richland (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,085,Roosevelt (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,087,Rosebud (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,089,Sanders (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,091,Sheridan (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,093,Silver Bow (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,095,Stillwater (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,097,Sweet Grass (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,099,Teton (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,101,Toole (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,103,Treasure (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,105,Valley (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,107,Wheatland (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,109,Wibaux (County),Katrina
3253,MT,HURRICANE KATRINA EVACUATION,30,111,Yellowstone (County),Katrina
3255,RI,HURRICANE KATRINA EVACUATION,44,001,Bristol (County),Katrina
3255,RI,HURRICANE KATRINA EVACUATION,44,003,Kent (County),Katrina
3255,RI,HURRICANE KATRINA EVACUATION,44,005,"Newport (County)(in PMSA 2480,6480)",Katrina
3255,RI,HURRICANE KATRINA EVACUATION,44,007,"Providence (County)(in PMSA 6060,6480)",Katrina
3255,RI,HURRICANE KATRINA EVACUATION,44,009,"Washington (County)(in (P)MSA 5520,6480)",Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,001,Androscoggin (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,003,Aroostook (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,005,Cumberland (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,007,Franklin (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,009,Hancock (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,011,Kennebec (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,013,Knox (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,015,Lincoln (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,017,Oxford (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,019,Penobscot (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,023,Sagadahoc (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,025,Somerset (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,027,Waldo (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,029,Washington (County),Katrina
3256,ME,HURRICANE KATRINA EVACUATION,23,031,"York (County)(in MSA 6400,6450)",Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,001,Atlantic (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,003,Bergen (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,005,Burlington (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,007,Camden (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,009,Cape May (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,011,Cumberland (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,013,Essex (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,015,Gloucester (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,017,Hudson (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,019,Hunterdon (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,021,Mercer (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,023,Middlesex (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,025,Monmouth (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,027,Morris (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,029,Ocean (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,031,Passaic (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,033,Salem (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,035,Somerset (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,037,Sussex (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,039,Union (County),Katrina
3257,NJ,HURRICANE KATRINA EVACUATION,34,041,Warren (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,001,Belknap (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,003,Carroll (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,005,Cheshire (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,007,Coos (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,009,Grafton (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,011,"Hillsborough (County)(in (P)MSA 4560,4760,5350)",Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,013,Merrimack (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,015,"Rockingham (County)(in (P)MSA 4160,4760,6450)",Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,017,Strafford (County),Katrina
3258,NH,HURRICANE KATRINA EVACUATION,33,019,Sullivan (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,001,Albany (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,003,Allegany (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,005,Bronx (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,007,Broome (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,009,Cattaraugus (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,011,Cayuga (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,013,Chautauqua (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,015,Chemung (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,017,Chenango (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,019,Clinton (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,021,Columbia (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,023,Cortland (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,025,Delaware (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,027,Dutchess (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,029,Erie (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,031,Essex (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,033,Franklin (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,035,Fulton (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,037,Genesee (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,039,Greene (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,041,Hamilton (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,043,Herkimer (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,045,Jefferson (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,047,Kings (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,049,Lewis (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,051,Livingston (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,053,Madison (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,055,Monroe (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,057,Montgomery (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,059,Nassau (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,061,New York (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,063,Niagara (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,065,Oneida (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,067,Onondaga (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,069,Ontario (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,071,Orange (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,073,Orleans (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,075,Oswego (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,077,Otsego (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,079,Putnam (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,081,Queens (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,083,Rensselaer (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,085,Richmond (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,087,Rockland (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,089,St. Lawrence (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,091,Saratoga (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,093,Schenectady (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,095,Schoharie (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,097,Schuyler (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,099,Seneca (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,101,Steuben (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,103,Suffolk (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,105,Sullivan (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,107,Tioga (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,109,Tompkins (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,111,Ulster (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,113,Warren (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,115,Washington (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,117,Wayne (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,119,Westchester (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,121,Wyoming (County),Katrina
3262,NY,HURRICANE KATRINA EVACUATION,36,123,Yates (County),Katrina
3263,DE,HURRICANE KATRINA EVACUATION,10,001,Kent (County),Katrina
3263,DE,HURRICANE KATRINA EVACUATION,10,003,New Castle (County),Katrina
3263,DE,HURRICANE KATRINA EVACUATION,10,005,Sussex (County),Katrina
3537,PR,TROPICAL STORM LAURA,72,001,Adjuntas (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,003,Aguada (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,005,Aguadilla (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,007,Aguas Buenas (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,009,Aibonito (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,011,Anasco (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,013,Arecibo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,015,Arroyo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,017,Barceloneta (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,019,Barranquitas (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,021,Bayamon (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,023,Cabo Rojo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,025,Caguas (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,027,Camuy (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,029,Canovanas (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,031,Carolina (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,033,Catano (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,035,Cayey (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,037,Ceiba (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,039,Ciales (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,041,Cidra (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,043,Coamo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,045,Comerio (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,047,Corozal (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,049,Culebra (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,051,Dorado (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,053,Fajardo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,054,Florida (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,055,Guanica (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,057,Guayama (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,059,Guayanilla (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,061,Guaynabo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,063,Gurabo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,065,Hatillo (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,067,Hormigueros (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,069,Humacao (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,071,Isabela (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,073,Jayuya (Municipio),Laura
3537,PR,TROPICAL STORM LAURA,72,075,Juana Diaz (Municipio),Laura
